card_id,primary_family,compatible_family,chord,note,pitch_class,note_in_chord,fit,fit_band,fit_description
F-0026,F major,F major,F/A/C,A4,9,true,0.725,plays well next to,"plays well next to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0026,F major,D minor,D/F/A,G4,7,false,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0026,F major,D minor,D/F/A,F4,5,true,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0026,F major,D minor,D/F/A,G4,7,false,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0026,F major,D minor,D/F/A,A4,9,true,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0027,F major,F major,F/A/C,Bb4,10,false,0.725,plays well next to,"plays well next to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0027,F major,F major,F/A/C,A4,9,true,0.725,plays well next to,"plays well next to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0027,F major,F major,F/A/C,Bb4,10,false,0.725,plays well next to,"plays well next to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0027,F major,F major,F/A/C,C4,0,true,0.725,plays well next to,"plays well next to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0027,F major,D minor,D/F/A,Bb4,10,false,0.438,barely fits,"barely fits D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0027,F major,D minor,D/F/A,A4,9,true,0.438,barely fits,"barely fits D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0027,F major,D minor,D/F/A,Bb4,10,false,0.438,barely fits,"barely fits D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0027,F major,D minor,D/F/A,C4,0,false,0.438,barely fits,"barely fits D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0028,F major,C major,C/E/G,F4,5,false,0.438,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
F-0028,F major,C major,C/E/G,A4,9,false,0.438,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
F-0028,F major,C major,C/E/G,C4,0,true,0.438,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
F-0028,F major,C major,C/E/G,A4,9,false,0.438,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
F-0028,F major,F major,F/A/C,F4,5,true,1.0,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0028,F major,F major,F/A/C,A4,9,true,1.0,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0028,F major,F major,F/A/C,C4,0,true,1.0,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0028,F major,F major,F/A/C,A4,9,true,1.0,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0028,F major,D minor,D/F/A,F4,5,true,0.862,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0028,F major,D minor,D/F/A,A4,9,true,0.862,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0028,F major,D minor,D/F/A,C4,0,false,0.862,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0028,F major,D minor,D/F/A,A4,9,true,0.862,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0029,F major,C major,C/E/G,F4,5,false,0.617,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
F-0029,F major,C major,C/E/G,A4,9,false,0.617,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
F-0029,F major,C major,C/E/G,C4,0,true,0.617,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
F-0029,F major,F major,F/A/C,F4,5,true,1.0,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0029,F major,F major,F/A/C,A4,9,true,1.0,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0029,F major,F major,F/A/C,C4,0,true,1.0,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0029,F major,D minor,D/F/A,F4,5,true,0.683,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0029,F major,D minor,D/F/A,A4,9,true,0.683,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0029,F major,D minor,D/F/A,C4,0,false,0.683,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0030,F major,C major,C/E/G,C4,0,true,0.683,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
F-0030,F major,C major,C/E/G,E4,4,true,0.683,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
F-0030,F major,C major,C/E/G,F4,5,false,0.683,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
F-0030,F major,F major,F/A/C,C4,0,true,0.883,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0030,F major,F major,F/A/C,E4,4,false,0.883,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0030,F major,F major,F/A/C,F4,5,true,0.883,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
F-0030,F major,D minor,D/F/A,C4,0,false,0.617,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0030,F major,D minor,D/F/A,E4,4,false,0.617,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
F-0030,F major,D minor,D/F/A,F4,5,true,0.617,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0001,G major,C major,C/E/G,G4,7,true,0.65,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0001,G major,F major,F/A/C,G4,7,false,0.65,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0001,G major,G major,G/B/D,G4,7,true,0.7000000000000001,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0001,G major,D minor,D/F/A,G4,7,false,0.65,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0002,G major,C major,C/E/G,G4,7,true,0.65,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0002,G major,F major,F/A/C,G4,7,false,0.65,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0002,G major,G major,G/B/D,G4,7,true,0.7000000000000001,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0002,G major,D minor,D/F/A,G4,7,false,0.65,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0003,G major,C major,C/E/G,G4,7,true,0.65,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0003,G major,F major,F/A/C,G4,7,false,0.65,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0003,G major,G major,G/B/D,G4,7,true,0.7000000000000001,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0003,G major,D minor,D/F/A,G4,7,false,0.65,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0004,G major,C major,C/E/G,G4,7,true,0.65,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0004,G major,F major,F/A/C,G4,7,false,0.65,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0004,G major,G major,G/B/D,G4,7,true,0.7000000000000001,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0004,G major,D minor,D/F/A,G4,7,false,0.65,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0005,G major,C major,C/E/G,G4,7,true,0.95,strongly resolves to,"strongly resolves to C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0005,G major,F major,F/A/C,G4,7,false,0.35,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0005,G major,G major,G/B/D,G4,7,true,1.0,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0005,G major,D minor,D/F/A,G4,7,false,0.35,barely fits,"barely fits D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0006,G major,C major,C/E/G,B4,11,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0006,G major,G major,G/B/D,B4,11,true,1.0,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0007,G major,C major,C/E/G,D4,2,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0007,G major,F major,F/A/C,D4,2,false,0.35,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0007,G major,G major,G/B/D,D4,2,true,1.0,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0007,G major,D minor,D/F/A,D4,2,true,0.95,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0008,G major,G major,G/B/D,F#4,6,false,0.4,barely fits,"barely fits G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0009,G major,C major,C/E/G,A4,9,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0009,G major,F major,F/A/C,A4,9,true,0.95,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0009,G major,G major,G/B/D,A4,9,false,0.4,barely fits,"barely fits G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0009,G major,D minor,D/F/A,A4,9,true,0.95,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0010,G major,C major,C/E/G,C4,0,true,0.95,strongly resolves to,"strongly resolves to C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0010,G major,F major,F/A/C,C4,0,true,0.95,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0010,G major,G major,G/B/D,C4,0,false,0.4,barely fits,"barely fits G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0010,G major,D minor,D/F/A,C4,0,false,0.35,barely fits,"barely fits D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0011,G major,C major,C/E/G,E4,4,true,0.95,strongly resolves to,"strongly resolves to C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0011,G major,F major,F/A/C,E4,4,false,0.35,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0011,G major,G major,G/B/D,E4,4,false,0.4,barely fits,"barely fits G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0011,G major,D minor,D/F/A,E4,4,false,0.35,barely fits,"barely fits D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0012,G major,G major,G/B/D,F#4,6,false,0.4,barely fits,"barely fits G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0013,G major,C major,C/E/G,G4,7,true,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0013,G major,C major,C/E/G,A4,9,false,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0013,G major,F major,F/A/C,G4,7,false,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0013,G major,F major,F/A/C,A4,9,true,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0013,G major,G major,G/B/D,G4,7,true,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0013,G major,G major,G/B/D,A4,9,false,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0013,G major,D minor,D/F/A,G4,7,false,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0013,G major,D minor,D/F/A,A4,9,true,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0014,G major,C major,C/E/G,B4,11,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0014,G major,C major,C/E/G,A4,9,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0014,G major,G major,G/B/D,B4,11,true,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0014,G major,G major,G/B/D,A4,9,false,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0015,G major,C major,C/E/G,C4,0,true,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0015,G major,C major,C/E/G,B4,11,false,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0015,G major,G major,G/B/D,C4,0,false,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0015,G major,G major,G/B/D,B4,11,true,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0016,G major,C major,C/E/G,D4,2,false,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0016,G major,C major,C/E/G,E4,4,true,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0016,G major,F major,F/A/C,D4,2,false,0.35,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0016,G major,F major,F/A/C,E4,4,false,0.35,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0016,G major,G major,G/B/D,D4,2,true,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0016,G major,G major,G/B/D,E4,4,false,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0016,G major,D minor,D/F/A,D4,2,true,0.625,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0016,G major,D minor,D/F/A,E4,4,false,0.625,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0017,G major,C major,C/E/G,A4,9,false,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0017,G major,C major,C/E/G,G4,7,true,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0017,G major,F major,F/A/C,A4,9,true,0.625,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0017,G major,F major,F/A/C,G4,7,false,0.625,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
G-0017,G major,G major,G/B/D,A4,9,false,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0017,G major,G major,G/B/D,G4,7,true,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0017,G major,D minor,D/F/A,A4,9,true,0.625,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0017,G major,D minor,D/F/A,G4,7,false,0.625,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
G-0018,G major,G major,G/B/D,E4,4,false,0.4,barely fits,"barely fits G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0018,G major,G major,G/B/D,F#4,6,false,0.4,barely fits,"barely fits G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0019,G major,C major,C/E/G,G4,7,true,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0019,G major,C major,C/E/G,B4,11,false,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0019,G major,G major,G/B/D,G4,7,true,1.0,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0019,G major,G major,G/B/D,B4,11,true,1.0,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0020,G major,C major,C/E/G,B4,11,false,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0020,G major,C major,C/E/G,C4,0,true,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0020,G major,G major,G/B/D,B4,11,true,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0020,G major,G major,G/B/D,C4,0,false,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0021,G major,C major,C/E/G,G4,7,true,0.775,plays well next to,"plays well next to C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0021,G major,C major,C/E/G,A4,9,false,0.775,plays well next to,"plays well next to C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0021,G major,C major,C/E/G,B4,11,false,0.775,plays well next to,"plays well next to C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0021,G major,C major,C/E/G,C4,0,true,0.775,plays well next to,"plays well next to C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0021,G major,G major,G/B/D,G4,7,true,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0021,G major,G major,G/B/D,A4,9,false,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0021,G major,G major,G/B/D,B4,11,true,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0021,G major,G major,G/B/D,C4,0,false,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0022,G major,C major,C/E/G,C4,0,true,0.775,plays well next to,"plays well next to C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0022,G major,C major,C/E/G,B4,11,false,0.775,plays well next to,"plays well next to C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0022,G major,C major,C/E/G,A4,9,false,0.775,plays well next to,"plays well next to C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0022,G major,C major,C/E/G,G4,7,true,0.775,plays well next to,"plays well next to C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0022,G major,G major,G/B/D,C4,0,false,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0022,G major,G major,G/B/D,B4,11,true,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0022,G major,G major,G/B/D,A4,9,false,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0022,G major,G major,G/B/D,G4,7,true,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0023,G major,C major,C/E/G,B4,11,false,0.438,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0023,G major,C major,C/E/G,C4,0,true,0.438,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0023,G major,C major,C/E/G,B4,11,false,0.438,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0023,G major,C major,C/E/G,A4,9,false,0.438,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0023,G major,G major,G/B/D,B4,11,true,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0023,G major,G major,G/B/D,C4,0,false,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0023,G major,G major,G/B/D,B4,11,true,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0023,G major,G major,G/B/D,A4,9,false,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0024,G major,G major,G/B/D,D4,2,true,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0024,G major,G major,G/B/D,E4,4,false,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0024,G major,G major,G/B/D,D4,2,true,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0024,G major,G major,G/B/D,F#4,6,false,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0025,G major,G major,G/B/D,E4,4,false,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0025,G major,G major,G/B/D,F#4,6,false,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0025,G major,G major,G/B/D,G4,7,true,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0025,G major,G major,G/B/D,B4,11,true,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0026,G major,C major,C/E/G,A4,9,false,0.438,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0026,G major,C major,C/E/G,G4,7,true,0.438,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0026,G major,C major,C/E/G,A4,9,false,0.438,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0026,G major,C major,C/E/G,B4,11,false,0.438,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0026,G major,G major,G/B/D,A4,9,false,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0026,G major,G major,G/B/D,G4,7,true,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0026,G major,G major,G/B/D,A4,9,false,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0026,G major,G major,G/B/D,B4,11,true,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0027,G major,C major,C/E/G,C4,0,true,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0027,G major,C major,C/E/G,B4,11,false,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0027,G major,C major,C/E/G,C4,0,true,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0027,G major,C major,C/E/G,D4,2,false,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0027,G major,G major,G/B/D,C4,0,false,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0027,G major,G major,G/B/D,B4,11,true,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0027,G major,G major,G/B/D,C4,0,false,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0027,G major,G major,G/B/D,D4,2,true,0.725,plays well next to,"plays well next to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0028,G major,C major,C/E/G,G4,7,true,0.537,loosely supports,"loosely supports C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0028,G major,C major,C/E/G,B4,11,false,0.537,loosely supports,"loosely supports C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0028,G major,C major,C/E/G,D4,2,false,0.537,loosely supports,"loosely supports C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0028,G major,C major,C/E/G,B4,11,false,0.537,loosely supports,"loosely supports C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0028,G major,G major,G/B/D,G4,7,true,1.0,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0028,G major,G major,G/B/D,B4,11,true,1.0,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0028,G major,G major,G/B/D,D4,2,true,1.0,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0028,G major,G major,G/B/D,B4,11,true,1.0,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0029,G major,C major,C/E/G,G4,7,true,0.567,loosely supports,"loosely supports C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0029,G major,C major,C/E/G,B4,11,false,0.567,loosely supports,"loosely supports C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0029,G major,C major,C/E/G,D4,2,false,0.567,loosely supports,"loosely supports C major — tonic / home harmony, and resolves cleanly to the home chord."
G-0029,G major,G major,G/B/D,G4,7,true,1.0,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
